Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,DecayEps_0.99_i0.5_m0.01_d0.99,DecayEps_0.995_i0.5_m0.01_d0.995,AI_UCB_0.1_c0.1,AI_Softmax_0.1_t0.1,WSLS_I0.15_LR0.1,SW_UCB_W100_C0.1,SW_UCB_W200_C0.1,SW_UCB_W500_C0.1
1110,0.026865666211684295,0.026865666211684295,0.057397821088301326,0.026865666211684295,0.01335964555350746,0.01335964555350746,0.057397821088301326,0.03615853839779401,0.01335964555350746,0.01335964555350746
1111,0.032227034426940054,0.017638303512675212,0.017638303512675212,0.032227034426940054,0.023048275158177537,0.017638303512675212,0.017638303512675212,0.03870242943905839,0.023048275158177537,0.023048275158177537
1112,0.05444098638978573,0.05137963533805664,0.05137963533805664,0.05444098638978573,0.01679124050163683,0.012989024159695073,0.01679124050163683,0.012989024159695073,0.01679124050163683,0.01679124050163683
1113,0.09553392050066885,0.02203481384526731,0.02203481384526731,0.09553392050066885,0.02203481384526731,0.027650916573110373,0.02203481384526731,0.0382296651397406,0.027650916573110373,0.027650916573110373
1114,0.03615817242632869,0.05175064801242852,0.05175064801242852,0.03615817242632869,0.03615817242632869,0.020745399674657536,0.020745399674657536,0.03431360466538296,0.020745399674657536,0.020745399674657536
1115,0.01488309324040445,0.04894147705596486,0.04894147705596486,0.01488309324040445,0.01488309324040445,0.009027853262031357,0.01488309324040445,0.009027853262031357,0.043412953562806285,0.043412953562806285
1116,0.05439273473472169,0.06281918683035007,0.06281918683035007,0.05439273473472169,0.017242213604660068,0.013341171423423283,0.017242213604660068,0.013341171423423283,0.017242213604660068,0.017242213604660068
1117,0.025341885099648326,0.023600286784711346,0.023600286784711346,0.025341885099648326,0.023600286784711346,0.025341885099648326,0.023600286784711346,0.02647863267524987,0.05056413238266796,0.05056413238266796
1118,0.026178147448454286,0.03322197235385152,0.03322197235385152,0.026178147448454286,0.026178147448454286,0.0353895602800748,0.03322197235385152,0.033908633895790685,0.0353895602800748,0.0353895602800748
1119,0.02269708925445306,0.02350350419027156,0.02350350419027156,0.02269708925445306,0.02269708925445306,0.03417011786729578,0.02350350419027156,0.032311635364804574,0.03417011786729578,0.03417011786729578
1120,0.06551697037003772,0.017520327697955734,0.017520327697955734,0.06551697037003772,0.017520327697955734,0.017519551357345273,0.017520327697955734,0.022494726150536035,0.017519551357345273,0.017519551357345273
1121,0.03583520639252981,0.02941992128721851,0.02941992128721851,0.03583520639252981,0.03583520639252981,0.02941992128721851,0.03382643939626552,0.03437039853280191,0.03382643939626552,0.03382643939626552
1122,0.035647432670659444,0.031165501706589983,0.031165501706589983,0.035647432670659444,0.035647432670659444,0.031165501706589983,0.03759986769363241,0.026062987430705398,0.03759986769363241,0.03759986769363241
1123,0.01961421067401749,0.02063829759459258,0.02063829759459258,0.01961421067401749,0.01961421067401749,0.02063829759459258,0.0410810454382058,0.02101061402735207,0.0410810454382058,0.0410810454382058
1124,0.022361452515683947,0.0599538741453747,0.0599538741453747,0.022361452515683947,0.022361452515683947,0.012191514236944671,0.024544303399327484,0.012191514236944671,0.024544303399327484,0.024544303399327484
1125,0.01589100801145205,0.03282447373852625,0.03282447373852625,0.01589100801145205,0.01589100801145205,0.03282447373852625,0.01589100801145205,0.028002820859312473,0.06538351836286546,0.06538351836286546
1126,0.03607266082226831,0.03025947372953718,0.03025947372953718,0.03607266082226831,0.02056984808597407,0.012250359227512587,0.02056984808597407,0.012250359227512587,0.02056984808597407,0.02056984808597407
1127,0.04137776707327965,0.03861026360429902,0.03861026360429902,0.04137776707327965,0.04137776707327965,0.03634677385617162,0.0107843029778488,0.0107843029778488,0.03634677385617162,0.03634677385617162
1128,0.037952263367008264,0.057886430513617575,0.057886430513617575,0.037952263367008264,0.037952263367008264,0.01045788354445307,0.037952263367008264,0.01045788354445307,0.05012902644724811,0.05012902644724811
1129,0.011235692649578818,0.019059209780568326,0.019059209780568326,0.011235692649578818,0.011235692649578818,0.019059209780568326,0.011235692649578818,0.03613875480219349,0.057421294559682964,0.057421294559682964
1130,0.0342960025316792,0.025514720772643523,0.025514720772643523,0.0342960025316792,0.0342960025316792,0.0383526087434235,0.025514720772643523,0.025944051720156958,0.0383526087434235,0.0383526087434235
1131,0.035048717383373985,0.018158740568903285,0.018158740568903285,0.035048717383373985,0.035048717383373985,0.018158740568903285,0.018158740568903285,0.03721652912998833,0.034552717138257805,0.034552717138257805
1132,0.024070312036194995,0.05480903461116929,0.05480903461116929,0.024070312036194995,0.024070312036194995,0.03912152326703653,0.010460473843611264,0.010460473843611264,0.03912152326703653,0.03912152326703653
1133,0.00809446189957762,0.05239864674211683,0.05239864674211683,0.00809446189957762,0.00809446189957762,0.00809446189957762,0.00809446189957762,0.02683333972279502,0.07361544593020604,0.07361544593020604
1134,0.03954219698960774,0.03285099619075429,0.03285099619075429,0.03954219698960774,0.03285099619075429,0.03954219698960774,0.01065076951531809,0.01065076951531809,0.05338095277651835,0.05338095277651835
1135,0.027557821628657914,0.03086743893267902,0.03086743893267902,0.027557821628657914,0.03086743893267902,0.023639411322459232,0.027557821628657914,0.03456136406739229,0.023639411322459232,0.023639411322459232
1136,0.02944765574518014,0.022824344941715435,0.022824344941715435,0.02944765574518014,0.022824344941715435,0.02944765574518014,0.02944765574518014,0.02977942642265377,0.07285588840022005,0.07285588840022005
1137,0.015101565270220486,0.024429328848089266,0.024429328848089266,0.015101565270220486,0.024429328848089266,0.015101565270220486,0.015101565270220486,0.040377081147806096,0.048795880621177554,0.048795880621177554
1138,0.018379129197214687,0.024640528177684248,0.024640528177684248,0.018379129197214687,0.024640528177684248,0.016076527807111027,0.021542224019428107,0.016076527807111027,0.021542224019428107,0.021542224019428107
1139,0.041450135960207656,0.014290606791408835,0.014290606791408835,0.041450135960207656,0.014290606791408835,0.014290606791408835,0.03235766639351853,0.02606058720290182,0.03235766639351853,0.03235766639351853
1140,0.05156654331037898,0.048923749546174004,0.048923749546174004,0.05156654331037898,0.011741564165404656,0.011741564165404656,0.011741564165404656,0.03348839278799743,0.011741564165404656,0.011741564165404656
1141,0.012711115257936563,0.01089957442984288,0.1288749843655436,0.012711115257936563,0.012711115257936563,0.012711115257936563,0.012711115257936563,0.01089957442984288,0.04156417894286258,0.04156417894286258
1142,0.020960642904457056,0.04980641266029068,0.04980641266029068,0.020960642904457056,0.007541724269495987,0.020960642904457056,0.007541724269495987,0.007541724269495987,0.08515347568716314,0.08515347568716314
1143,0.03263713923639394,0.03263713923639394,0.03232097296117144,0.03263713923639394,0.03232097296117144,0.0066678362073848505,0.03232097296117144,0.0066678362073848505,0.054752999822649945,0.054752999822649945
1144,0.02839396070348237,0.01896989849175113,0.01896989849175113,0.02839396070348237,0.01896989849175113,0.02839396070348237,0.01896989849175113,0.04429582189500979,0.03996049753001453,0.03996049753001453
1145,0.01993352374255794,0.03841020364907964,0.03841020364907964,0.01993352374255794,0.01993352374255794,0.03841020364907964,0.021046919969296442,0.034310873430030794,0.021046919969296442,0.021046919969296442
1146,0.0336032672118127,0.016684904726131662,0.016684904726131662,0.0336032672118127,0.016684904726131662,0.016684904726131662,0.026361089781459308,0.036007662798042066,0.026361089781459308,0.026361089781459308
1147,0.017230738826081806,0.06371273789474366,0.06371273789474366,0.017230738826081806,0.017230738826081806,0.017230738826081806,0.033109298485011776,0.02790006176439005,0.033109298485011776,0.033109298485011776
1148,0.03973105947808818,0.017435091979497025,0.04496923381441836,0.03973105947808818,0.04496923381441836,0.03973105947808818,0.017435091979497025,0.024573760298164927,0.017435091979497025,0.017435091979497025
1149,0.07066172183461501,0.03699161200645557,0.03699161200645557,0.07066172183461501,0.03699161200645557,0.006356507530381716,0.006356507530381716,0.006356507530381716,0.06195899582873294,0.06195899582873294
1150,0.030874648983135834,0.005890341425613062,0.05799231496890675,0.030874648983135834,0.05799231496890675,0.005890341425613062,0.030874648983135834,0.005890341425613062,0.04532558172225814,0.04532558172225814
1151,0.01859677177568987,0.035805901969188744,0.035805901969188744,0.01859677177568987,0.035805901969188744,0.01970309243362525,0.01859677177568987,0.04359919862866179,0.01970309243362525,0.01970309243362525
1152,0.029053628230467372,0.0180063673069568,0.0180063673069568,0.029053628230467372,0.0180063673069568,0.029053628230467372,0.0180063673069568,0.03779743331152809,0.06712467729356042,0.06712467729356042
1153,0.052078798088157775,0.02223664744502528,0.02223664744502528,0.052078798088157775,0.02223664744502528,0.023473396569767543,0.013996447822931178,0.013996447822931178,0.023473396569767543,0.023473396569767543
1154,0.01905447633905408,0.029615111470287045,0.029615111470287045,0.01905447633905408,0.029615111470287045,0.01905447633905408,0.01905447633905408,0.044372100773987226,0.02589059836392133,0.02589059836392133
1155,0.05928284401089039,0.014477898858698926,0.014477898858698926,0.05928284401089039,0.014477898858698926,0.014477898858698926,0.014477898858698926,0.027880989666597435,0.0554495680842741,0.0554495680842741
1156,0.07906601053311055,0.025350641396669052,0.025350641396669052,0.07906601053311055,0.025350641396669052,0.020858300462714748,0.011216162211111314,0.011216162211111314,0.020858300462714748,0.020858300462714748
1157,0.027757219231467196,0.02002842130160416,0.02002842130160416,0.027757219231467196,0.02002842130160416,0.027757219231467196,0.03561071240267342,0.03355914217621807,0.03561071240267342,0.03561071240267342
1158,0.05796750752191779,0.011688995734754994,0.02680207401922454,0.05796750752191779,0.02680207401922454,0.02680207401922454,0.020467711040694298,0.011688995734754994,0.020467711040694298,0.020467711040694298
1159,0.05027277390814217,0.02697107588648301,0.02697107588648301,0.05027277390814217,0.02697107588648301,0.018771008979806793,0.018771008979806793,0.03824548150421092,0.018771008979806793,0.018771008979806793
1160,0.014083097717343944,0.0307990046803588,0.0307990046803588,0.014083097717343944,0.0307990046803588,0.014083097717343944,0.014083097717343944,0.02766670022123404,0.05558351894859812,0.05558351894859812
1161,0.06326525580729751,0.018287786659478538,0.018287786659478538,0.06326525580729751,0.018287786659478538,0.018287786659478538,0.024366226723638036,0.044001744466292105,0.024366226723638036,0.024366226723638036
1162,0.05945282360141324,0.022297927555632056,0.022297927555632056,0.05945282360141324,0.022297927555632056,0.022454633483312992,0.022454633483312992,0.03913806873977273,0.022454633483312992,0.022454633483312992
1163,0.08272107768927973,0.022126424585173787,0.022126424585173787,0.08272107768927973,0.022126424585173787,0.010263586291310297,0.031957591112762036,0.010263586291310297,0.031957591112762036,0.031957591112762036
1164,0.049948630190044835,0.01930265890293013,0.01930265890293013,0.049948630190044835,0.01930265890293013,0.01930265890293013,0.021090244707904455,0.03444245849242405,0.021090244707904455,0.021090244707904455
1165,0.03013700950022469,0.023253675228834272,0.023253675228834272,0.03013700950022469,0.023253675228834272,0.039937578808630206,0.03013700950022469,0.03201749995057351,0.039937578808630206,0.039937578808630206
1166,0.029814368084675916,0.03277705074407038,0.03277705074407038,0.029814368084675916,0.03277705074407038,0.022553377253337958,0.029814368084675916,0.04230027980651609,0.022553377253337958,0.022553377253337958
1167,0.019350451703344623,0.025943082512955996,0.025943082512955996,0.019350451703344623,0.025943082512955996,0.019350451703344623,0.019350451703344623,0.03981883547386845,0.044002951176157684,0.044002951176157684
1168,0.034891162848818706,0.01826750448112552,0.01826750448112552,0.034891162848818706,0.01826750448112552,0.009670642877060737,0.01826750448112552,0.009670642877060737,0.03442438753214728,0.03442438753214728
1169,0.03917118239511882,0.011202612376353078,0.011202612376353078,0.03917118239511882,0.011202612376353078,0.013732139795826883,0.03917118239511882,0.013732139795826883,0.034144102359895415,0.034144102359895415
1170,0.03458198939897725,0.02031393375959899,0.02031393375959899,0.03458198939897725,0.026219752577440397,0.02031393375959899,0.03458198939897725,0.037976536612119714,0.026219752577440397,0.026219752577440397
1171,0.022268756990821703,0.07123385303297966,0.07123385303297966,0.022268756990821703,0.04275814873710509,0.022268756990821703,0.022268756990821703,0.03912672206592328,0.04275814873710509,0.04275814873710509
1172,0.04594542564237835,0.04618475767562093,0.04618475767562093,0.04594542564237835,0.022002029117600602,0.012812447940781561,0.022002029117600602,0.012812447940781561,0.022002029117600602,0.022002029117600602
1173,0.028407044745623354,0.04804021625718067,0.04804021625718067,0.028407044745623354,0.041337258569776165,0.028407044745623354,0.009170765849324032,0.009170765849324032,0.041337258569776165,0.041337258569776165
1174,0.03557556402633174,0.022504204745057692,0.022504204745057692,0.03557556402633174,0.030531960892366365,0.022504204745057692,0.022504204745057692,0.030755208682880716,0.030531960892366365,0.030531960892366365
1175,0.03522320265720654,0.005184651730537516,0.19182217872672827,0.03522320265720654,0.008500594603344616,0.008500594603344616,0.005184651730537516,0.005184651730537516,0.008500594603344616,0.008500594603344616
1176,0.05144003588596494,0.02074923875055734,0.02074923875055734,0.05144003588596494,0.016349827386081726,0.02074923875055734,0.02074923875055734,0.03724731841944777,0.016349827386081726,0.016349827386081726
1177,0.016527381244298305,0.061977730842512915,0.061977730842512915,0.061378172193991,0.016527381244298305,0.061378172193991,0.016527381244298305,0.041032227633024394,0.016527381244298305,0.016527381244298305
1178,0.013091597456224863,0.06244026545916743,0.06244026545916743,0.013091597456224863,0.02460944603469156,0.013091597456224863,0.013091597456224863,0.01912739208322222,0.02460944603469156,0.02460944603469156
1179,0.07492664847546672,0.025671082152041152,0.025671082152041152,0.07492664847546672,0.0419687615661531,0.006625681589040095,0.006625681589040095,0.006625681589040095,0.0419687615661531,0.0419687615661531
1180,0.028258129314766855,0.021251047754260087,0.021251047754260087,0.028258129314766855,0.020240442179333993,0.028258129314766855,0.021251047754260087,0.027811722498795103,0.020240442179333993,0.020240442179333993
1181,0.04879147210560796,0.02323642085091661,0.02323642085091661,0.04879147210560796,0.03640070612857098,0.009072050350515993,0.02323642085091661,0.009072050350515993,0.03640070612857098,0.03640070612857098
1182,0.05049927919714417,0.023845131916079607,0.023845131916079607,0.05049927919714417,0.021792371617397416,0.023845131916079607,0.023845131916079607,0.0390483918987042,0.021792371617397416,0.021792371617397416
1183,0.013969538570065023,0.027016301066209454,0.027016301066209454,0.17117456546508028,0.013969538570065023,0.013969538570065023,0.027016301066209454,0.03163327209457252,0.013969538570065023,0.013969538570065023
1184,0.0308339951236605,0.030757361786278116,0.030757361786278116,0.0308339951236605,0.024449339425561642,0.0308339951236605,0.030757361786278116,0.02704661056279154,0.024449339425561642,0.024449339425561642
1185,0.06567404433921359,0.015462851460923313,0.015462851460923313,0.06567404433921359,0.04402730491899065,0.015462851460923313,0.015462851460923313,0.03675084796083608,0.04402730491899065,0.04402730491899065
1186,0.0220667115458545,0.03836970962020319,0.03836970962020319,0.0220667115458545,0.03838284494533822,0.0220667115458545,0.01078195900575713,0.01078195900575713,0.03838284494533822,0.03838284494533822
1187,0.03165823491297991,0.03555971708497778,0.03555971708497778,0.03165823491297991,0.020010844343111543,0.03555971708497778,0.020010844343111543,0.02240229696319884,0.020010844343111543,0.020010844343111543
1188,0.0425284325351137,0.0603186376953653,0.0603186376953653,0.0425284325351137,0.016847740924770968,0.011634797227395244,0.016847740924770968,0.011634797227395244,0.016847740924770968,0.016847740924770968
1189,0.05361690632653137,0.06287043815291715,0.06287043815291715,0.05361690632653137,0.027901917423642463,0.007813512004761148,0.007813512004761148,0.007813512004761148,0.027901917423642463,0.027901917423642463
1190,0.07635772218383068,0.04789418766816485,0.04789418766816485,0.07635772218383068,0.0167010337510662,0.010112409367777039,0.0167010337510662,0.010112409367777039,0.0167010337510662,0.0167010337510662
1191,0.1014327291956486,0.028308579991847917,0.028308579991847917,0.1014327291956486,0.023789170056829158,0.023789170056829158,0.028308579991847917,0.031079574673342224,0.023789170056829158,0.023789170056829158
1192,0.06318385888414849,0.028216494367079733,0.028216494367079733,0.06318385888414849,0.020478547732258136,0.020478547732258136,0.028216494367079733,0.030616213647973935,0.020478547732258136,0.020478547732258136
1193,0.04842117269130744,0.031024492957743635,0.031024492957743635,0.04842117269130744,0.013871852970676108,0.013871852970676108,0.031024492957743635,0.0267814997231765,0.013871852970676108,0.013871852970676108
1194,0.05099505832335102,0.021498870327891564,0.021498870327891564,0.05099505832335102,0.018396555872827472,0.021498870327891564,0.021498870327891564,0.04026338441672948,0.018396555872827472,0.018396555872827472
1195,0.039867257871491084,0.03118845405693339,0.03118845405693339,0.039867257871491084,0.032545611069126006,0.012066396053931012,0.03118845405693339,0.012066396053931012,0.032545611069126006,0.032545611069126006
1196,0.023357206226577908,0.025348433045562172,0.025348433045562172,0.023357206226577908,0.035713533426193975,0.023357206226577908,0.025348433045562172,0.03304054855715395,0.035713533426193975,0.035713533426193975
1197,0.037904990680720375,0.029359753728836886,0.029359753728836886,0.037904990680720375,0.034370436868101865,0.010170629298156484,0.029359753728836886,0.010170629298156484,0.034370436868101865,0.034370436868101865
1198,0.04951332843260842,0.01609952343857982,0.01609952343857982,0.04951332843260842,0.026672548655709883,0.01609952343857982,0.01609952343857982,0.03142772349322158,0.026672548655709883,0.026672548655709883
1199,0.03669702095820463,0.063486240731519,0.063486240731519,0.03669702095820463,0.013084400970531204,0.013084400970531204,0.009820095519691782,0.009820095519691782,0.013084400970531204,0.013084400970531204
1200,0.03835482009791159,0.025244324694425068,0.025244324694425068,0.03835482009791159,0.022866183077247353,0.010931446666992011,0.025244324694425068,0.010931446666992011,0.022866183077247353,0.022866183077247353
1201,0.05156285987380946,0.022013368871326645,0.022013368871326645,0.05156285987380946,0.025842578439558977,0.012102987918323415,0.022013368871326645,0.012102987918323415,0.025842578439558977,0.025842578439558977
1202,0.033247370486931195,0.0113471614263369,0.046918929715713244,0.033247370486931195,0.029953263192481046,0.033247370486931195,0.046918929715713244,0.0113471614263369,0.029953263192481046,0.029953263192481046
1203,0.04596101440475271,0.02799811508654466,0.02799811508654466,0.04596101440475271,0.018173137870381117,0.04596101440475271,0.02799811508654466,0.03190832420672323,0.018173137870381117,0.018173137870381117
1204,0.034597446678533206,0.02693892925853086,0.02693892925853086,0.034597446678533206,0.027297543540138813,0.034597446678533206,0.02693892925853086,0.02927821310123007,0.027297543540138813,0.027297543540138813
1205,0.0561575098820854,0.02341231284612173,0.02341231284612173,0.0561575098820854,0.025570639575849985,0.02341231284612173,0.02341231284612173,0.037197880139856525,0.025570639575849985,0.025570639575849985
1206,0.027643876971169875,0.027643876971169875,0.1064076011873767,0.027643876971169875,0.02313903660200361,0.02313903660200361,0.011059129582403729,0.011059129582403729,0.02313903660200361,0.02313903660200361
1207,0.0252313603100041,0.052224546611506946,0.052224546611506946,0.0252313603100041,0.01570694269753336,0.0252313603100041,0.01570694269753336,0.03831348917926815,0.01570694269753336,0.01570694269753336
1208,0.04891990866532505,0.01715818095772933,0.01715818095772933,0.04891990866532505,0.023592422301022892,0.01715818095772933,0.01715818095772933,0.044736204241351066,0.023592422301022892,0.023592422301022892
1209,0.03048515564322747,0.051253508340970234,0.051253508340970234,0.03048515564322747,0.030613906646913235,0.03048515564322747,0.030613906646913235,0.028474489156390993,0.030613906646913235,0.030613906646913235
1210,0.03183701030149858,0.026824080792770034,0.026824080792770034,0.03183701030149858,0.016156779778690816,0.026824080792770034,0.016156779778690816,0.037528670501644046,0.016156779778690816,0.016156779778690816
1211,0.06531758724077372,0.030320944413312064,0.030320944413312064,0.06531758724077372,0.01791255791448187,0.01791255791448187,0.030320944413312064,0.03525287887432617,0.01791255791448187,0.01791255791448187
1212,0.024860706205558455,0.024860706205558455,0.06307779463909795,0.024860706205558455,0.024536042496587186,0.024860706205558455,0.06307779463909795,0.04319441979008455,0.024536042496587186,0.024536042496587186
1213,0.019886745164819395,0.0313685802133366,0.0313685802133366,0.019886745164819395,0.037535758137589095,0.019886745164819395,0.0313685802133366,0.03646385624977329,0.037535758137589095,0.037535758137589095
1214,0.030941154983642565,0.014156299165531462,0.014156299165531462,0.030941154983642565,0.035740022071010485,0.014156299165531462,0.014156299165531462,0.03293474838743133,0.035740022071010485,0.035740022071010485
1215,0.02047034944121357,0.027365657038780158,0.027365657038780158,0.02047034944121357,0.01910679586710729,0.027365657038780158,0.01910679586710729,0.034751675502178545,0.01910679586710729,0.01910679586710729
1216,0.05042582577315268,0.014558732820460591,0.014558732820460591,0.05042582577315268,0.03049646851369336,0.014558732820460591,0.014558732820460591,0.03065027954891241,0.03049646851369336,0.03049646851369336
1217,0.020931458000046796,0.01315304797147533,0.10951569759394661,0.020931458000046796,0.02188941366020817,0.020931458000046796,0.020931458000046796,0.01315304797147533,0.02188941366020817,0.02188941366020817
1218,0.08236208971547354,0.015739430488438132,0.13474337733916222,0.08236208971547354,0.015739430488438132,0.015739430488438132,0.00987594679664914,0.00987594679664914,0.015739430488438132,0.015739430488438132
1219,0.015401431795597324,0.058918474391801784,0.058918474391801784,0.015401431795597324,0.04071527989812481,0.015401431795597324,0.015401431795597324,0.030228873181067487,0.04071527989812481,0.04071527989812481
1220,0.0338051492823346,0.0338051492823346,0.15466071569588807,0.0338051492823346,0.016731182586269534,0.011933287539904823,0.016731182586269534,0.011933287539904823,0.016731182586269534,0.016731182586269534
1221,0.020797993571284857,0.030217050627430436,0.030217050627430436,0.020797993571284857,0.04175162127865944,0.030217050627430436,0.020797993571284857,0.02693680644997022,0.04175162127865944,0.04175162127865944
1222,0.05395390131324495,0.01216882751261494,0.01216882751261494,0.05395390131324495,0.023053872546265355,0.01216882751261494,0.01216882751261494,0.035902610110219994,0.023053872546265355,0.023053872546265355
1223,0.04326263275531969,0.04915614953483634,0.04915614953483634,0.04326263275531969,0.02103884214910549,0.008074546019087572,0.02103884214910549,0.008074546019087572,0.02103884214910549,0.02103884214910549
1224,0.031069540280451204,0.03062443410714262,0.03062443410714262,0.031069540280451204,0.015835751218516277,0.031069540280451204,0.015835751218516277,0.047512943945430944,0.015835751218516277,0.015835751218516277
1225,0.01948886443795257,0.0527556350742823,0.0527556350742823,0.01948886443795257,0.0295700490680441,0.0295700490680441,0.01948886443795257,0.029351459606423512,0.0295700490680441,0.0295700490680441
1226,0.03812675583231837,0.050707035317523956,0.050707035317523956,0.03812675583231837,0.012219506450840927,0.03812675583231837,0.012219506450840927,0.03233604132279483,0.012219506450840927,0.012219506450840927
1227,0.029152603962806282,0.06476828265539564,0.06476828265539564,0.029152603962806282,0.04671793601624184,0.029152603962806282,0.00871499062938774,0.00871499062938774,0.04671793601624184,0.04671793601624184
1228,0.031767394257550687,0.031767394257550687,0.18051183913620378,0.031767394257550687,0.01930177297981341,0.015609973369647924,0.01930177297981341,0.015609973369647924,0.01930177297981341,0.01930177297981341
1229,0.028808896397133483,0.04867302571038981,0.04867302571038981,0.028808896397133483,0.014125295375139882,0.014125295375139882,0.014125295375139882,0.028580793390921965,0.014125295375139882,0.014125295375139882
1230,0.05858272669889143,0.029063851120015086,0.029063851120015086,0.05858272669889143,0.02102147942095655,0.010004758077298621,0.029063851120015086,0.010004758077298621,0.02102147942095655,0.02102147942095655
1231,0.025601658961350145,0.03608573888920794,0.03608573888920794,0.025601658961350145,0.029112998984342477,0.025601658961350145,0.03608573888920794,0.025300670996151346,0.029112998984342477,0.029112998984342477
1232,0.06554060128099062,0.021971375310893604,0.021971375310893604,0.06554060128099062,0.012500879783852156,0.012500879783852156,0.021971375310893604,0.03354155896967452,0.012500879783852156,0.012500879783852156
1233,0.055609463899486254,0.015324338032489377,0.015324338032489377,0.055609463899486254,0.018368167351664112,0.015324338032489377,0.015324338032489377,0.04393088714985203,0.018368167351664112,0.018368167351664112
1234,0.03758579278224706,0.06175699104750091,0.06175699104750091,0.03758579278224706,0.027972638561845384,0.012390412916235239,0.027972638561845384,0.012390412916235239,0.027972638561845384,0.027972638561845384
1235,0.021449950191893198,0.07071254242006017,0.07071254242006017,0.021449950191893198,0.015840577019470493,0.010966827056600285,0.015840577019470493,0.010966827056600285,0.015840577019470493,0.015840577019470493
1236,0.04352743178799059,0.036051099095673056,0.036051099095673056,0.04352743178799059,0.023075760939226683,0.036051099095673056,0.009510825541937423,0.009510825541937423,0.023075760939226683,0.023075760939226683
1237,0.028757696171263027,0.03269523929940053,0.03269523929940053,0.028757696171263027,0.015653349475118823,0.03269523929940053,0.028757696171263027,0.03386098259565144,0.015653349475118823,0.015653349475118823
1238,0.022249546377669245,0.05430857345335073,0.05430857345335073,0.022249546377669245,0.030000918638017442,0.010677127968638015,0.022249546377669245,0.010677127968638015,0.030000918638017442,0.030000918638017442
1239,0.03266023080351175,0.04841033183392564,0.04841033183392564,0.03266023080351175,0.018851560781815362,0.018851560781815362,0.03266023080351175,0.03702153352558318,0.018851560781815362,0.018851560781815362
1240,0.026174010544490953,0.054308941652791674,0.054308941652791674,0.026174010544490953,0.022819537268690692,0.022819537268690692,0.026174010544490953,0.022825733897228827,0.022819537268690692,0.022819537268690692
1241,0.03320366778698015,0.06972103809147147,0.06972103809147147,0.03320366778698015,0.030427471610897452,0.010556465073019536,0.03320366778698015,0.010556465073019536,0.030427471610897452,0.030427471610897452
1242,0.025634551588672918,0.04511899721295459,0.04511899721295459,0.025634551588672918,0.017959577119130245,0.025634551588672918,0.025634551588672918,0.04335775171778783,0.017959577119130245,0.017959577119130245
1243,0.024575144878075574,0.039610161598461195,0.039610161598461195,0.024575144878075574,0.005755001366087608,0.03674828121907328,0.024575144878075574,0.005755001366087608,0.03674828121907328,0.03674828121907328
1244,0.028691694873061144,0.05198608484490628,0.05198608484490628,0.028691694873061144,0.03121095487938717,0.012076731997611787,0.028691694873061144,0.012076731997611787,0.03121095487938717,0.03121095487938717
1245,0.021041156946418803,0.0650112332785332,0.0650112332785332,0.021041156946418803,0.014156834318709628,0.014156834318709628,0.021041156946418803,0.029355894109892377,0.014156834318709628,0.014156834318709628
1246,0.026687740368109555,0.02778061140243433,0.02778061140243433,0.026687740368109555,0.026687740368109555,0.026687740368109555,0.02778061140243433,0.03355214335896376,0.049014462478658996,0.049014462478658996
1247,0.04847888509457813,0.034637049489374544,0.034637049489374544,0.04847888509457813,0.04847888509457813,0.013658956615083347,0.034637049489374544,0.013658956615083347,0.039137047240762265,0.039137047240762265
1248,0.03149293094587461,0.04676979263461512,0.04676979263461512,0.03149293094587461,0.03149293094587461,0.01345383816035168,0.04676979263461512,0.01345383816035168,0.04670691029670575,0.04670691029670575
1249,0.0219982664224027,0.02674864908396904,0.02674864908396904,0.0219982664224027,0.0219982664224027,0.04487356186670331,0.02674864908396904,0.024332480525425155,0.04487356186670331,0.04487356186670331
1250,0.017856538345815975,0.0628575129948552,0.0628575129948552,0.017856538345815975,0.017856538345815975,0.01034514931642358,0.03356154815210444,0.01034514931642358,0.03356154815210444,0.03356154815210444
1251,0.026907227369052454,0.045518601795437354,0.045518601795437354,0.026907227369052454,0.026907227369052454,0.011430121941152555,0.03773906406696812,0.011430121941152555,0.03773906406696812,0.03773906406696812
1252,0.015230712978406872,0.056477539641100395,0.056477539641100395,0.015230712978406872,0.015230712978406872,0.015230712978406872,0.018282552623785035,0.03131340452079871,0.018282552623785035,0.018282552623785035
1253,0.026131576268751185,0.02968985214929321,0.02968985214929321,0.026131576268751185,0.02968985214929321,0.011783379292926036,0.026131576268751185,0.011783379292926036,0.07325265536430053,0.07325265536430053
1254,0.06309761022901877,0.037152518359351294,0.037152518359351294,0.06309761022901877,0.037152518359351294,0.01515917475115543,0.01515917475115543,0.03944537695497367,0.01515917475115543,0.01515917475115543
1255,0.03489656920366398,0.019011702572294193,0.019011702572294193,0.03489656920366398,0.019011702572294193,0.03489656920366398,0.010379229806657666,0.010379229806657666,0.04743177467324725,0.04743177467324725
1256,0.0564516873794446,0.013605409709192553,0.013605409709192553,0.0564516873794446,0.013605409709192553,0.013605409709192553,0.013605409709192553,0.029833125428015105,0.04603012576814046,0.04603012576814046
1257,0.0329440139932915,0.021084734736104133,0.021084734736104133,0.0329440139932915,0.0329440139932915,0.021084734736104133,0.011940746251184336,0.011940746251184336,0.08361083171364343,0.08361083171364343
