Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_UCB_0.1_c0.1,AI_UCB_0.15_c0.15,AI_Softmax_0.05_t0.05,AI_Softmax_0.1_t0.1,WSLS_I0.12_LR0.05,WSLS_I0.15_LR0.1
977,0.14753661463533418,0.10283519426842372,0.0839512173087661,0.22684268274926117,0.12516804414242408,0.11378397834897688,0.0839512173087661,0.08410055446194838,0.1004126305528201
978,0.16366545674780536,0.12557453448229697,0.06306839049571296,0.19500374572281146,0.047989275866061734,0.047989275866061734,0.06306839049571296,0.1934325620736907,0.12170508318211547
979,0.16829315347464033,0.1546442988009778,0.27677159226080716,0.1936510633881339,0.14280924585136345,0.030076428600117045,0.030076428600117045,0.20229272429917883,0.11803352316317378
980,0.09718848083777765,0.18700281303814084,0.056666744686186654,0.16739746032247077,0.11767429731980288,0.056666744686186654,0.056666744686186654,0.16966149072905176,0.0842847993973634
981,0.12397059653246648,0.10185563717786897,0.34829766219675623,0.14914304074563858,0.05480737554011925,0.05480737554011925,0.07672701599294761,0.07672701599294761,0.13101175400679319
982,0.16561450081035647,0.14370523545276465,0.0820692696937339,0.06499141883766411,0.05939233227679278,0.05939233227679278,0.0820692696937339,0.06499141883766411,0.12411315662653385
983,0.15167419094553974,0.10513247403545828,0.06897049177298384,0.053456422229343714,0.12261239225968185,0.0987066670925867,0.053456422229343714,0.06897049177298384,0.1397392798364959
984,0.03623986525943255,0.16317385667720907,0.24321959090231718,0.16248222240384086,0.07831336557483122,0.1494767427542642,0.03623986525943255,0.07831336557483122,0.11940366006822124
985,0.07529720976900019,0.12233829128605563,0.16239678433917243,0.13457708815456193,0.2381868394446243,0.16239678433917243,0.03381223744133936,0.07529720976900019,0.03381223744133936
986,0.1317586509764021,0.20188966994826799,0.02556050914179706,0.06971638470336564,0.09591160048536539,0.09591160048536539,0.10212217513891303,0.02556050914179706,0.02556050914179706
987,0.1868432966091102,0.15430866538923566,0.390550694400538,0.03158716307480354,0.06371406308012012,0.03158716307480354,0.13946428920086068,0.03158716307480354,0.06371406308012012
988,0.054554832087631344,0.09249324040598038,0.23183520868708238,0.03665334692910501,0.24351096316482565,0.03665334692910501,0.03665334692910501,0.09249324040598038,0.054554832087631344
989,0.14140829840102187,0.030561050439385663,0.1549923637071769,0.06787934882055874,0.18944951863792125,0.06447365745076944,0.06787934882055874,0.030561050439385663,0.030561050439385663
990,0.04228606043027919,0.15826900083572762,0.11586134697772382,0.05589825725796316,0.07052398738444716,0.04228606043027919,0.07052398738444716,0.2722043296591725,0.05589825725796316
991,0.022482653562009815,0.10470385053040746,0.1164680615274502,0.05058086432615578,0.2077536112020906,0.05058086432615578,0.022482653562009815,0.1164680615274502,0.022482653562009815
992,0.1461005673933437,0.18613945193225104,0.08699028497507538,0.17368980842309475,0.06717119037938671,0.16513426565705291,0.07281876769931701,0.08699028497507538,0.06717119037938671
993,0.059714864205519254,0.13911543959982783,0.0884965726542816,0.14493744326547317,0.031219071461246372,0.059714864205519254,0.031219071461246372,0.0884965726542816,0.031219071461246372
994,0.061306972376490944,0.11877765727435816,0.05871072155826349,0.05871072155826349,0.028180138764633933,0.028180138764633933,0.028180138764633933,0.3559184030490704,0.061306972376490944
995,0.14446385400511746,0.18341780044907788,0.04295707754247062,0.1679706290569577,0.2556881667035047,0.04295707754247062,0.04295707754247062,0.04295707754247062,0.12061977706539724
996,0.2127666394228006,0.05285519696337042,0.24541732531680907,0.1671657086937462,0.1645370234439412,0.06654501469483408,0.04175573587874149,0.04175573587874149,0.12477582348991757
997,0.1666586895607316,0.16223700631940782,0.21144846982382462,0.0469396253130965,0.2581375781167642,0.05096423593395576,0.0469396253130965,0.1030721063162976,0.05096423593395576
998,0.10054346209773292,0.12366802101563514,0.03720737250606238,0.06452637037618793,0.2693815336579157,0.06452637037618793,0.03720737250606238,0.08919107996844451,0.03720737250606238
999,0.04954792227309043,0.11953733896854668,0.0507503911259438,0.07292671900589107,0.2018021319785474,0.0507503911259438,0.04954792227309043,0.0507503911259438,0.07292671900589107
1000,0.12983301864290997,0.030461535671112188,0.10943838925348212,0.030461535671112188,0.16466885230554518,0.10943838925348212,0.09298331298322618,0.07904917551608633,0.030461535671112188
1001,0.05850968165909251,0.20356994784713647,0.21148097161096935,0.12660136906366165,0.05600221684066809,0.05600221684066809,0.1892660453143375,0.0917933744869511,0.05850968165909251
1002,0.1285521859679723,0.22463136528397742,0.11149365038313311,0.1622253982646489,0.0874869665924651,0.16839924969434733,0.11149365038313311,0.15400960100907737,0.0874869665924651
1003,0.1449439361295647,0.10570341229829863,0.09412465211145268,0.1329897545348612,0.05878234616069852,0.04638854221533931,0.09412465211145268,0.04638854221533931,0.05878234616069852
1004,0.015150099036813343,0.14932025919316205,0.25437923338468826,0.16793279240226555,0.16419247644262921,0.015150099036813343,0.09860629886493164,0.015150099036813343,0.015150099036813343
1005,0.12515031120014816,0.0415550895055653,0.08032960485420097,0.1725083668391979,0.07448862372451516,0.06439154563345259,0.07760083611851176,0.07448862372451516,0.0415550895055653
1006,0.13563722539663023,0.10273043253150459,0.3619974310721068,0.197228464453854,0.15821667749995677,0.04963307387649202,0.04754086692265025,0.04754086692265025,0.04963307387649202
1007,0.05030705164934811,0.025716422952668325,0.025716422952668325,0.05332318508253041,0.19415435756340851,0.025716422952668325,0.16074692656811954,0.05030705164934811,0.05332318508253041
1008,0.13461285732911848,0.22978678670843075,0.10994089408681391,0.14081022568617627,0.08012978085623979,0.10994089408681391,0.13959341772334585,0.08012978085623979,0.10158520677524818
1009,0.19527114530086967,0.07891044036369108,0.18905316775524048,0.048286469052177074,0.1435837998532049,0.07891044036369108,0.048286469052177074,0.12686002267138696,0.16188771606465432
1010,0.14505071562687402,0.1492315889177391,0.07907988402133174,0.1344197880699896,0.21880292375681426,0.04696789495471192,0.07907988402133174,0.1509127176721064,0.04696789495471192
1011,0.1755684638337792,0.18059680246498208,0.03233338204976746,0.20781141511306492,0.1904602714507719,0.03233338204976746,0.03233338204976746,0.12812571746946977,0.03233338204976746
1012,0.04333742994352856,0.15542070937183505,0.38862465690910725,0.1428999786472056,0.14192339687925742,0.17038573619230196,0.04333742994352856,0.10801508531919932,0.09383711572406117
1013,0.14774097439757783,0.12564300415612156,0.270809469675672,0.04645410453754055,0.07105988559117936,0.07105988559117936,0.04645410453754055,0.10103581007019345,0.07822144858047429
1014,0.0928328300107649,0.02790291958744694,0.04400460307149873,0.15004587911573586,0.1610223972307568,0.04400460307149873,0.02790291958744694,0.13700743975728552,0.02790291958744694
1015,0.04018221139740007,0.04018221139740007,0.22675812079969357,0.1729018362229373,0.2167274085080082,0.11961634707845256,0.1620133014669604,0.0870056303740523,0.04018221139740007
1016,0.05529656726029865,0.17811048677411168,0.2560749123889,0.0579617330594323,0.24255362163791144,0.0579617330594323,0.11262861457548945,0.07356768559743802,0.05529656726029865
1017,0.2065405921420577,0.07057717805745495,0.07057717805745495,0.0660348931605418,0.15105094161926938,0.0660348931605418,0.07057717805745495,0.1431109592097728,0.11986297988742764
1018,0.039535418348687165,0.05904255640589357,0.10268830660818297,0.15146068652224323,0.2182256422064897,0.10268830660818297,0.039535418348687165,0.05904255640589357,0.13688079811438614
1019,0.15680036405489184,0.06516603482755523,0.2504411370986232,0.07094279941401616,0.21558157566400232,0.07094279941401616,0.17777758478270522,0.06400824607643751,0.06400824607643751
1020,0.15607523750695965,0.13877846917214523,0.07409357540586672,0.025474273627552887,0.05458089053763257,0.05458089053763257,0.07409357540586672,0.025474273627552887,0.025474273627552887
1021,0.17136656533440797,0.17595381164388452,0.13667809046630552,0.0602898408977487,0.06091669428865847,0.0602898408977487,0.11586619581323242,0.06091669428865847,0.1268410332036586
1022,0.06315155516976113,0.20994701630562337,0.19037286306266166,0.03415139998608756,0.1568700841160244,0.03415139998608756,0.10256791680547163,0.06315155516976113,0.1088307474392738
1023,0.09993198927409169,0.2300021764915419,0.14259120047833737,0.056530539837039255,0.056530539837039255,0.04095846590203561,0.05301693847334388,0.05301693847334388,0.04095846590203561
1024,0.15777487903230059,0.18903586941829081,0.24916614927469,0.2053254748011611,0.07864923927827377,0.03442444064866103,0.03714766967858466,0.03442444064866103,0.07864923927827377
1025,0.0678517895375128,0.14722979098674235,0.17233766514352652,0.042076998113757515,0.04921430047412818,0.04921430047412818,0.042076998113757515,0.0678517895375128,0.04921430047412818
1026,0.04223561581526611,0.13275311537016557,0.04242555914799652,0.17670564561635774,0.07259750177531293,0.07259750177531293,0.04223561581526611,0.04242555914799652,0.263952605698398
1027,0.16698729404939408,0.04544869046397116,0.12437564946809543,0.2075599536090208,0.06261543346885241,0.17341902924027072,0.04544869046397116,0.06261543346885241,0.12437564946809543
1028,0.06351171271518632,0.1567555753888942,0.0563312625569729,0.10752217135314691,0.15640968904252772,0.06351171271518632,0.03277239305983233,0.03277239305983233,0.0563312625569729
1029,0.14023878498122055,0.05998729943528875,0.2913166780578492,0.17146281280064468,0.03073418971653052,0.03073418971653052,0.03073418971653052,0.12158899952256028,0.05998729943528875
1030,0.11511934648341088,0.21152261475983555,0.1477727377802001,0.11911465386564722,0.05852249364955438,0.03710089310714734,0.1477727377802001,0.03710089310714734,0.05852249364955438
1031,0.05340453582631928,0.03500760273280977,0.2114583621852352,0.04262126263653527,0.044069774796672234,0.04262126263653527,0.044069774796672234,0.05340453582631928,0.03500760273280977
1032,0.15568480353045636,0.034583826697076395,0.32932880924601227,0.034583826697076395,0.27792423919526266,0.04717491322761115,0.034583826697076395,0.04717491322761115,0.12137700426425074
1033,0.03308676729064115,0.09736198832247324,0.2572143183493966,0.21821438302274623,0.2507454966696082,0.03308676729064115,0.1828506956970476,0.1204133388164772,0.03308676729064115
1034,0.15603614539639646,0.15220896477909707,0.09260223075311032,0.07426074099836295,0.18514899875028154,0.13558945854301535,0.07426074099836295,0.11163581290575106,0.09260223075311032
1035,0.15839086220401793,0.05815849663253969,0.06255414031089723,0.05376788187161098,0.17428862884166688,0.05376788187161098,0.07034344802756927,0.1364241646520813,0.06255414031089723
1036,0.05416845802831932,0.01651901119222642,0.2736740596450323,0.12780597969497984,0.20068226180659823,0.14982379933796405,0.01651901119222642,0.05416845802831932,0.01651901119222642
1037,0.16588989688965514,0.2500772493576074,0.057063943021209616,0.057063943021209616,0.06772522574854913,0.02039785883527805,0.02039785883527805,0.06772522574854913,0.02039785883527805
1038,0.12182608125093684,0.05163521691130524,0.07520962960256,0.07025974893828119,0.0418323931044402,0.0418323931044402,0.07520962960256,0.05163521691130524,0.0418323931044402
1039,0.13966581899586444,0.1334014888856324,0.34600100715553517,0.10966294289812971,0.05560916010061755,0.06779021566463392,0.05560916010061755,0.10746015160579866,0.13896259382210074
1040,0.16829252349660526,0.039706791524799216,0.28914465836779163,0.12043438885545261,0.16610854678814393,0.039706791524799216,0.039706791524799216,0.14789219819318475,0.13444063016624008
1041,0.14311677748856616,0.18148972108535993,0.2955853819633791,0.07050882804377531,0.24401773417553668,0.027854100365490905,0.07050882804377531,0.12490563570317711,0.027854100365490905
1042,0.18531537462515557,0.12753485553596897,0.3291768786673421,0.08622234090491972,0.14110985294068604,0.09626505068570976,0.09968251504895533,0.09346321050186739,0.08622234090491972
1043,0.18625217267485453,0.15772981967881874,0.3801577133845271,0.011078636086235206,0.08927831996606042,0.08927831996606042,0.011078636086235206,0.15263104862062235,0.12112605751907511
1044,0.059524549873931125,0.059524549873931125,0.20353619420835536,0.011813162617723262,0.16888675954960145,0.011813162617723262,0.011813162617723262,0.12979694824073754,0.011813162617723262
1045,0.0872735628976133,0.05547438784878081,0.05552543116235769,0.12505998331502646,0.16536735103375177,0.2763475623314454,0.10324581986529469,0.05552543116235769,0.05547438784878081
1046,0.05703492396996424,0.147084499885127,0.09568223352029241,0.06408001606734727,0.03725572800063514,0.03725572800063514,0.05703492396996424,0.06408001606734727,0.09568223352029241
1047,0.15066573961660468,0.15008634256014833,0.05634803178384637,0.05634803178384637,0.06600667623937923,0.03083399716297156,0.03083399716297156,0.06600667623937923,0.05634803178384637
1048,0.1477995692283011,0.04491596236914139,0.042668627770993006,0.20156298499758113,0.0986209278825519,0.042668627770993006,0.042668627770993006,0.08540650684606677,0.04491596236914139
1049,0.18314806972268052,0.1834007665196003,0.09043602702041555,0.0583207221344044,0.0716405339401289,0.09043602702041555,0.0583207221344044,0.0716405339401289,0.15320072993791203
1050,0.12351929038539372,0.08772829971621549,0.22946046227389552,0.06769207624730282,0.16894611912549312,0.17655198479302295,0.055081281203003214,0.06769207624730282,0.055081281203003214
1051,0.1799534783846245,0.03616472762595233,0.060855978752195054,0.04192907617715734,0.2300562395134471,0.060855978752195054,0.03616472762595233,0.13609359390609974,0.04192907617715734
1052,0.12073185630206282,0.13913491589099367,0.3464264697008869,0.06061436981325665,0.23534260859443026,0.027852725789226988,0.13195145476123243,0.027852725789226988,0.06061436981325665
1053,0.13215087849398355,0.1293620495350239,0.17685095537809484,0.029272920152996245,0.27796381251854646,0.020543810828413372,0.020543810828413372,0.029272920152996245,0.029272920152996245
1054,0.14181146051491514,0.16258675821921936,0.31730155447289515,0.07030607734040487,0.17431824160896817,0.1192847657068101,0.07030607734040487,0.04826956560751503,0.04826956560751503
1055,0.15955707588376017,0.05954714980452866,0.07518097119797316,0.15704182884490067,0.2725927922030653,0.05954714980452866,0.08626920677165648,0.07518097119797316,0.20830204971941763
1056,0.1158147013325785,0.03485237415723189,0.05677323407590271,0.1307980238420396,0.14133637722513345,0.05677323407590271,0.05677323407590271,0.03485237415723189,0.11316116079283861
1057,0.18228198542597088,0.19344603147108416,0.31481294662407544,0.173183028288496,0.09772953472449343,0.08488292778901295,0.012027276762943302,0.012027276762943302,0.012027276762943302
1058,0.14045983202550916,0.26959462896649256,0.11399295478083962,0.05350401725057014,0.05296042461519413,0.05350401725057014,0.14161449313997002,0.05296042461519413,0.14650105618623638
1059,0.06117013583643205,0.18492367865323642,0.1231589727187961,0.18290395464004264,0.19658519553445924,0.1231589727187961,0.06117013583643205,0.031200804730688935,0.031200804730688935
1060,0.10534742972814898,0.12262859373223865,0.05731506456596705,0.1149822621333292,0.052418225952418865,0.05731506456596705,0.06365371357936668,0.052418225952418865,0.06365371357936668
1061,0.1157223504160882,0.04293159863313274,0.04928854074207093,0.046625963451323894,0.1662255895312771,0.04928854074207093,0.046625963451323894,0.04293159863313274,0.1266340162626019
1062,0.05172576365338502,0.0,0.12523797667440095,0.1643933648885268,0.1507034500545582,0.0,0.0,0.05172576365338502,0.0
1063,0.05453004920803333,0.1481126717268962,0.038744938579453256,0.16519457230278956,0.14087108080305008,0.08566447856913308,0.05453004920803333,0.10666555179097005,0.038744938579453256
1064,0.17834180920342474,0.03133409518927568,0.29731111643131,0.06051580976069721,0.07100110259401592,0.07100110259401592,0.03133409518927568,0.12066434313585715,0.09954194537088178
1065,0.11329204153014846,0.05621646982441066,0.29508099194971155,0.11001094036612509,0.03477272777934524,0.05621646982441066,0.03477272777934524,0.1662128135769064,0.15423461064924726
1066,0.1434122462454033,0.18682620002833955,0.15233209704138137,0.040309503890930076,0.22803507120965447,0.040309503890930076,0.08211712734908147,0.09675636438367348,0.14187485262894964
1067,0.1392545706369883,0.04857224477496537,0.02855878770378581,0.15366053795806048,0.02855878770378581,0.04857224477496537,0.02855878770378581,0.09370701737097188,0.09831187807603313
1068,0.132732463396736,0.1367352401613423,0.31156183675143406,0.14996176054196386,0.05953724806737363,0.05953724806737363,0.04504365351541367,0.04504365351541367,0.07715750124261454
1069,0.1548173547209214,0.18102346599735264,0.07849214500486577,0.012597912267815772,0.17050023435934394,0.012597912267815772,0.012597912267815772,0.07849214500486577,0.012597912267815772
1070,0.10773818967992423,0.16192328894189886,0.08631642055625233,0.08598504671525536,0.07809683698751581,0.16013995933037142,0.08598504671525536,0.08631642055625233,0.07809683698751581
1071,0.06447813376283613,0.11198947686703394,0.10124438008690588,0.06037809403968512,0.2213572022900721,0.06447813376283613,0.06037809403968512,0.03276445799716355,0.03276445799716355
1072,0.045376990290152325,0.2049188679076171,0.3516162174206722,0.12544283198891873,0.18655120225170962,0.029395452696602185,0.029395452696602185,0.045376990290152325,0.029395452696602185
1073,0.04795723122949683,0.19646990205053422,0.10280496098243838,0.18747884349651325,0.15960096482903097,0.04101495701731888,0.04795723122949683,0.04101495701731888,0.10280496098243838
1074,0.18482841166500577,0.16913166452001552,0.08075305824420684,0.1808844219239015,0.1220525543620845,0.09255549644342126,0.235853435140158,0.10465864145212668,0.08075305824420684
1075,0.14261241027036,0.057658672675410666,0.10524558691082034,0.19321304095352532,0.20383554100758364,0.057658672675410666,0.06393063257808052,0.12200300147317662,0.10524558691082034
1076,0.14947637687467633,0.1310855066809841,0.052150590461556914,0.14712425151782396,0.22772999521914883,0.13096708913611083,0.052150590461556914,0.09892749657961243,0.2360658969388341
1077,0.1044289339172859,0.1436504311833912,0.04471162513929265,0.1518877984304865,0.19510279571161404,0.04627212540002838,0.04471162513929265,0.04627212540002838,0.40246589834693336
1078,0.13460783094865655,0.25169709200586987,0.07368419713673259,0.06709015818741842,0.17923472899586393,0.10216190977970784,0.12085787311666982,0.06709015818741842,0.07368419713673259
1079,0.0671436699548755,0.2460827714309382,0.06270231280794493,0.2080283191967781,0.06270231280794493,0.1407263462145222,0.07458632620468601,0.07458632620468601,0.0671436699548755
1080,0.14141590075943553,0.137123991660691,0.094235638468735,0.030600118156051983,0.16472848333434567,0.030600118156051983,0.094235638468735,0.08522434555815916,0.030600118156051983
1081,0.04139433404682677,0.17738699375202532,0.3197216206050614,0.061746288377390886,0.18406544567539967,0.061746288377390886,0.06863618300391348,0.09893415199872974,0.04139433404682677
1082,0.02454672840642775,0.11690821035233792,0.26979052939512,0.1005587226890361,0.21842477642460767,0.02454672840642775,0.02454672840642775,0.08247695982315537,0.14446009399789686
1083,0.15778104623548228,0.1276227913053666,0.33408175155174163,0.16451200738283447,0.08378219714729489,0.08378219714729489,0.03653759545488474,0.07208370058500459,0.13045892643909013
1084,0.1988561585902015,0.13023415685331605,0.249584089218774,0.09894828177522519,0.21950191286841206,0.046468192977130146,0.06296900617786845,0.06296900617786845,0.046468192977130146
1085,0.06380943071161432,0.029096355228472908,0.16639056621641984,0.17026370943639763,0.06817624659812313,0.1454852958130358,0.029096355228472908,0.06817624659812313,0.06380943071161432
1086,0.13796711717918803,0.145980115274003,0.1749441393549895,0.17865365914077294,0.13544229102577307,0.010629058339607884,0.11671431022972832,0.010629058339607884,0.010629058339607884
1087,0.1801161673190039,0.036201099475882396,0.05660189879959007,0.1347103277889651,0.2944536883850991,0.1062679906667707,0.05660189879959007,0.036201099475882396,0.036201099475882396
1088,0.030138543493562046,0.05596825673216687,0.030138543493562046,0.030059070357166928,0.027346714768769022,0.030059070357166928,0.030059070357166928,0.027346714768769022,0.027346714768769022
1089,0.20202459141134269,0.07075974140170409,0.20804494320541245,0.0491469291321497,0.15655715682174698,0.09927302226754563,0.105902634801189,0.07075974140170409,0.0491469291321497
1090,0.1530539367116941,0.024997829258335276,0.08343775419632904,0.14679209394792642,0.09021983931288219,0.024997829258335276,0.09021983931288219,0.024997829258335276,0.08343775419632904
1091,0.09789226212160053,0.13514637850081251,0.05429428576900322,0.16211186382532558,0.1680659189100483,0.14736215511379627,0.05429428576900322,0.1633297773319224,0.05429428576900322
1092,0.13930624130837937,0.18476801427476805,0.10353247903665613,0.17041795341584923,0.23965483010405442,0.04166427702758603,0.10353247903665613,0.09296244378736404,0.04166427702758603
1093,0.11270052357344269,0.056878542634036224,0.056878542634036224,0.07328523709393193,0.13333262880718394,0.2405625119408791,0.07328523709393193,0.1426323883008481,0.1390221203526935
1094,0.056045989401916366,0.1283503623151068,0.3059924946376221,0.07703989885833525,0.15637826255853676,0.05980922388142937,0.056045989401916366,0.14665065759928078,0.05980922388142937
1095,0.052240997174661075,0.052240997174661075,0.13568073744764744,0.050021293789429426,0.08326706061610224,0.050021293789429426,0.13568073744764744,0.1109205024641934,0.08326706061610224
1096,0.056807545586808214,0.11989546277212826,0.3212458449597787,0.07218335956215349,0.07106915914631677,0.07218335956215349,0.056807545586808214,0.12591930505811486,0.07106915914631677
1097,0.14507374401692696,0.05246990913403749,0.10274745980957636,0.05246990913403749,0.1668707734456451,0.10274745980957636,0.04100297413900078,0.04100297413900078,0.21045352601899564
1098,0.057684048770205366,0.180550012388489,0.3584569729352453,0.12897560406956404,0.048260325567222005,0.048260325567222005,0.057684048770205366,0.13665484371174927,0.17583899683351464
1099,0.19358722772594134,0.14971399867173774,0.39517660513999336,0.1530045558928341,0.187414426827509,0.02330185433722352,0.02330185433722352,0.02330185433722352,0.13078805068500168
1100,0.19312383401950656,0.15253619932611265,0.333808261973119,0.1859104082137935,0.029727734006776245,0.06419044410153539,0.029727734006776245,0.029727734006776245,0.06419044410153539
1101,0.15071318371364287,0.14650699688602783,0.3499592595721817,0.03900625963807258,0.16960745770479352,0.1049364409816152,0.14717819210422353,0.13294377909486343,0.03900625963807258
1102,0.04871936670310859,0.19683748681347055,0.3527761185400431,0.048175626270588606,0.0565169234174557,0.048175626270588606,0.0565169234174557,0.17342268068570804,0.04871936670310859
1103,0.1417674739036776,0.03922930446208153,0.03922930446208153,0.15890102713033452,0.1975364364817953,0.1499848612082242,0.11859534749157577,0.05239260128763939,0.05239260128763939
1104,0.1550557343461406,0.1258773265064413,0.11715566321653291,0.1041382400129008,0.22511838457006644,0.08888185541732514,0.050700930526990394,0.050700930526990394,0.11715566321653291
1105,0.04963070404883248,0.04963070404883248,0.08539724305451568,0.06812027684213205,0.035258762067281894,0.16974927301183196,0.035258762067281894,0.035258762067281894,0.08539724305451568
1106,0.11662084668566725,0.34460310428032775,0.09759322619121044,0.04794632929070896,0.03865382153220811,0.03865382153220811,0.03865382153220811,0.12177909006101668,0.04794632929070896
1107,0.12903570021732386,0.2207999786438802,0.05851474562588077,0.07567694590179329,0.21069552854447213,0.05851474562588077,0.05851474562588077,0.047669395498939574,0.16986693696545752
1108,0.10214260646392954,0.04893119059940877,0.05732265902871088,0.12623190578260457,0.18638673574850642,0.05732265902871088,0.034989682676834895,0.04893119059940877,0.034989682676834895
1109,0.029490094356344396,0.07326385589364562,0.18773168208267077,0.05235566367312519,0.1566946775775024,0.05235566367312519,0.029490094356344396,0.09086745022153589,0.029490094356344396
1110,0.1237031177340974,0.05588844919846171,0.3813448706697994,0.11162844873982468,0.2343999080696036,0.15922618800483657,0.046665475743103,0.046665475743103,0.05588844919846171
1111,0.04013359889740735,0.10368286524115604,0.04013359889740735,0.07764743431745774,0.23775431852344878,0.07249729201815722,0.07249729201815722,0.04013359889740735,0.11199677948618138
1112,0.15008652673308223,0.14758895883584813,0.18998313151350227,0.02499868590558766,0.1927762824312633,0.02499868590558766,0.042818776095141065,0.12423140936267321,0.042818776095141065
1113,0.05104773441693734,0.17765493425686604,0.2514837799093045,0.057973141866879824,0.061545483992948465,0.1162481780437558,0.061545483992948465,0.057973141866879824,0.05104773441693734
1114,0.03315703643788577,0.18469491225561369,0.3109253286835884,0.05015208045742132,0.027489967944317843,0.03315703643788577,0.027489967944317843,0.027489967944317843,0.05015208045742132
1115,0.04903972625847919,0.06436530027924009,0.24412776785974016,0.06436530027924009,0.03382297028808306,0.03382297028808306,0.03382297028808306,0.04903972625847919,0.17388890290564124
1116,0.10091051870851973,0.11450303252543795,0.10987865672403099,0.0619155830200097,0.22287348215395061,0.12330604056329687,0.10987865672403099,0.15202278886584278,0.10373652807461385
1117,0.21353459681801515,0.07846847668754217,0.08915793023615445,0.053142268859154386,0.053142268859154386,0.08915793023615445,0.13797998998072059,0.18839290055973995,0.03921397514984757
1118,0.14969536546257636,0.019889383031324547,0.091069672036523,0.14803141794135513,0.13256935261331607,0.019889383031324547,0.091069672036523,0.18186959084945375,0.019889383031324547
1119,0.11479249532812444,0.13816039225186805,0.06748625526442673,0.04389192562329484,0.2231263114798514,0.06748625526442673,0.06748625526442673,0.172791112747397,0.04389192562329484
1120,0.1765798061353622,0.13236813168554626,0.05429293650282877,0.1568931442533639,0.1772461276109807,0.12012566897444014,0.05429293650282877,0.14269413240129467,0.05429293650282877
1121,0.05906268982309356,0.02018590051275494,0.36081541856131794,0.0513623979158012,0.19196599640799136,0.02018590051275494,0.05906268982309356,0.02018590051275494,0.0513623979158012
1122,0.11738550228820233,0.05926447650182681,0.1176598819747056,0.17297810352021148,0.049947009304089095,0.11277164080912153,0.05926447650182681,0.1176598819747056,0.049947009304089095
1123,0.16063284206259212,0.17555119994908522,0.08172920966023667,0.06474642658973079,0.1693146859414777,0.036252812498261316,0.036252812498261316,0.08172920966023667,0.06474642658973079
1124,0.11447128916008986,0.039440395127019204,0.13364983562805166,0.1442634823832787,0.1615368230437217,0.038822205046971,0.038822205046971,0.10116668858695448,0.039440395127019204
1125,0.03065892838368235,0.136073495174392,0.1241875207490858,0.11766527821132532,0.20928010400467592,0.10267239160797956,0.03065892838368235,0.03065892838368235,0.1045482099897283
1126,0.20622311055393935,0.045382536207440066,0.3440601577897208,0.19793092764324746,0.056110140244720406,0.0419018309706284,0.056110140244720406,0.045382536207440066,0.0419018309706284
1127,0.02030588117736513,0.09367650802870377,0.2419152872105964,0.15385090796236733,0.19822391329476677,0.17592926292315744,0.13848330547036983,0.02030588117736513,0.02030588117736513
1128,0.09512174334219894,0.07229033001492166,0.19919002490247922,0.02989347839377012,0.18634413416214404,0.02989347839377012,0.07229033001492166,0.02989347839377012,0.13452814256257095
1129,0.1798535587982403,0.0628954625532432,0.09727792338783472,0.1345070954212787,0.15375114541925114,0.09727792338783472,0.1841952069946039,0.0628954625532432,0.12344642692524156
1130,0.013008957204414202,0.15594388796283562,0.34249298836900516,0.1116927085349772,0.013008957204414202,0.18763851278305713,0.013008957204414202,0.013008957204414202,0.17629962108094643
1131,0.05844488496595149,0.1367704880916945,0.2650948753445989,0.13391858882907087,0.05813630506203659,0.05813630506203659,0.16931673085726714,0.05844488496595149,0.15615115017696313
1132,0.06938313055970406,0.07605242030381378,0.3360969289063403,0.1704865933791798,0.16855958655656814,0.06938313055970406,0.023019279433367183,0.023019279433367183,0.1368115673622432
1133,0.12525725046511454,0.1437972309029806,0.2593603431420787,0.19572623116535934,0.05636729350666554,0.19360824012255543,0.05636729350666554,0.05386498253142356,0.05386498253142356
1134,0.047161537760356635,0.07255371004912424,0.0910287309875402,0.15240431926290227,0.14416970548281177,0.0910287309875402,0.047161537760356635,0.1721705870215901,0.07255371004912424
1135,0.12832409698984798,0.16948429510407373,0.2882103457451278,0.15327018449857502,0.19678151372293884,0.1875008139295518,0.13095121164785842,0.047549080341946125,0.047549080341946125
1136,0.04368057396882708,0.10809790957387577,0.11026811381765396,0.16590007652818667,0.041224256270033136,0.04368057396882708,0.11026811381765396,0.041224256270033136,0.041224256270033136
1137,0.05045191585405521,0.03134731239453891,0.17147204867365798,0.04195536717359035,0.06605783712021247,0.03134731239453891,0.04195536717359035,0.05045191585405521,0.03134731239453891
1138,0.18388902762882658,0.027863189892658125,0.3218442423779201,0.18255842761817478,0.18994195600057243,0.027863189892658125,0.14578211442533986,0.027863189892658125,0.1299679416062596
1139,0.17048432595689283,0.17877083415589004,0.10448264160337688,0.15947191178557377,0.06330321808059049,0.08572860880193164,0.06330321808059049,0.10448264160337688,0.09748524813266002
1140,0.05787772741055737,0.13121419532987574,0.14399160696823154,0.08556103869358975,0.11228236139909804,0.18143999628567337,0.05787772741055737,0.14399160696823154,0.1253291557768625
1141,0.1547055389825777,0.09255770570487133,0.09411192381601201,0.16144170681642406,0.14836666394089654,0.05702964086753535,0.09255770570487133,0.09411192381601201,0.05702964086753535
