Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_UCB_0.1_c0.1,AI_UCB_0.15_c0.15,AI_Softmax_0.05_t0.05,AI_Softmax_0.1_t0.1,WSLS_I0.12_LR0.05,WSLS_I0.15_LR0.1,Thompson,Thompson_W200
951,0.07171381885150747,0.14135900448653269,0.18414473352637278,0.1906553155024757,0.12175777452116086,0.1735450938144867,0.021224853606115607,0.021224853606115607,0.1060987417438372,0.021224853606115607,0.021224853606115607
952,0.1478603967705945,0.068958090817176,0.07144151811389461,0.06636880414213156,0.22442321143713095,0.018603375459143267,0.08423717298238864,0.018603375459143267,0.018603375459143267,0.068958090817176,0.07144151811389461
953,0.2527237018460323,0.023537149411051096,0.023537149411051096,0.22688075586026554,0.02984514847628955,0.023537149411051096,0.023537149411051096,0.14073248956074086,0.02984514847628955,0.12907202609837254,0.02984514847628955
954,0.07227693283712026,0.11897074935989305,0.1424244023724031,0.11751549569305177,0.08020266917628875,0.028306762151521166,0.07227693283712026,0.09900636162220508,0.11751549569305177,0.08020266917628875,0.028306762151521166
955,0.13493939941485883,0.23098072798401623,0.06589197183545924,0.10449878123014594,0.03527263188141321,0.1150998062033091,0.06589197183545924,0.04552266937515448,0.10449878123014594,0.04552266937515448,0.03527263188141321
956,0.05498148756371491,0.14447202134582823,0.06638056731145049,0.09852142379918843,0.08058099844003362,0.08058099844003362,0.13441979390439532,0.06638056731145049,0.09852142379918843,0.05498148756371491,0.10853848213708875
957,0.08643741586467293,0.08491917137950636,0.04095916469378881,0.11575218149891527,0.1920577884141625,0.08491917137950636,0.14063370001145858,0.10401972568885229,0.11575218149891527,0.04095916469378881,0.129228204129329
958,0.13425296515542676,0.04119318882675513,0.14777651961850008,0.04745720053960597,0.17919358063202614,0.08920358061408351,0.04745720053960597,0.13959638717700126,0.04745720053960597,0.04119318882675513,0.04119318882675513
959,0.24182521980080865,0.06260602457329384,0.1632573774074498,0.03904345838962976,0.02180510289029742,0.03904345838962976,0.03904345838962976,0.09802469583271584,0.06260602457329384,0.05087248849133879,0.05087248849133879
960,0.16508327737246548,0.02329309705410555,0.20379434456646606,0.3441895800683576,0.05972217300274448,0.02329309705410555,0.02329309705410555,0.134276573098044,0.10069577230854136,0.05972217300274448,0.02329309705410555
961,0.06134359283056369,0.2785580249710433,0.12963936055222644,0.08122539348965442,0.19336818848270543,0.04535569556513541,0.06134359283056369,0.12294627638275361,0.182062679964308,0.04535569556513541,0.08122539348965442
962,0.05070136466482644,0.25319660734123645,0.14168523207169612,0.061127415490819535,0.14055442775496266,0.03758991748273254,0.061127415490819535,0.12284885427575037,0.03758991748273254,0.05070136466482644,0.061127415490819535
963,0.1197741962668793,0.06830858306955867,0.058953086542772065,0.22321885531054764,0.19072290357095803,0.030793695184662198,0.06830858306955867,0.030793695184662198,0.09263308794006068,0.1738534026580212,0.058953086542772065
964,0.07709318757562678,0.0950451790135075,0.03810468000787394,0.07709318757562678,0.11352029935357333,0.07709318757562678,0.090019193906618,0.0549488069200278,0.0549488069200278,0.0950451790135075,0.03810468000787394
965,0.037257373817443935,0.051510829577166434,0.12629279808753757,0.28322383529292855,0.02361509737864018,0.051510829577166434,0.10550525352851553,0.037257373817443935,0.02361509737864018,0.051510829577166434,0.02361509737864018
966,0.08074992501577931,0.15285215763748594,0.048344701252068516,0.10916145663340965,0.048344701252068516,0.10166708365395419,0.04024914242449647,0.10916145663340965,0.04024914242449647,0.1028740137565794,0.08074992501577931
967,0.26238311861253116,0.14631476227843496,0.18490432904717025,0.0829443243959245,0.042991136437557226,0.04623900388387405,0.04623900388387405,0.0829443243959245,0.042991136437557226,0.09692627289448089,0.193980892715593
968,0.2241116481990278,0.04183211736188828,0.10266371540259966,0.029327507857730264,0.11136306868738383,0.12404501934828861,0.04183211736188828,0.029327507857730264,0.08512877011113028,0.029327507857730264,0.029327507857730264
969,0.06309637338073304,0.058696486356087894,0.13973409651192317,0.12748976085163694,0.06309637338073304,0.01574907962215886,0.12748976085163694,0.01574907962215886,0.01574907962215886,0.058696486356087894,0.01574907962215886
970,0.15742548801934902,0.10472875135444679,0.10471848638523046,0.22338468011240298,0.04023234797959003,0.03739526804999171,0.03728138420694866,0.10472875135444679,0.04023234797959003,0.03728138420694866,0.03739526804999171
971,0.1585597689797716,0.007124443640395839,0.17188997843097495,0.06577986898290841,0.03135279635537401,0.03135279635537401,0.007124443640395839,0.007124443640395839,0.06577986898290841,0.007124443640395839,0.03135279635537401
972,0.025965597675138948,0.28115605683205,0.13720770659464843,0.09062062656053599,0.032309874410386054,0.025965597675138948,0.032309874410386054,0.032309874410386054,0.09062062656053599,0.11229611118021597,0.025965597675138948
973,0.1871732312140137,0.06093394997843926,0.024278513825785376,0.06507800446227781,0.08497651297054015,0.11102248145660251,0.06093394997843926,0.024278513825785376,0.06507800446227781,0.06507800446227781,0.024278513825785376
974,0.0684517720918646,0.06017167114845836,0.19873085650466873,0.10166516284329846,0.22441709438580829,0.019804240539313626,0.10166516284329846,0.06017167114845836,0.019804240539313626,0.019804240539313626,0.0684517720918646
975,0.08372043913075537,0.23528606065616384,0.06020243483284355,0.0984803920340841,0.020035673728085165,0.020035673728085165,0.020035673728085165,0.08372043913075537,0.0984803920340841,0.06020243483284355,0.1290265556420097
976,0.03930740079995176,0.027836975921857837,0.1270834467278332,0.027836975921857837,0.20744611174809552,0.1277450678900526,0.12806332256475733,0.03930740079995176,0.027836975921857837,0.027836975921857837,0.03930740079995176
977,0.13764520262350544,0.04431735189748644,0.02861352141485916,0.3268370397369756,0.17447751258056335,0.04431735189748644,0.02861352141485916,0.11593334113190375,0.04706243949141389,0.02861352141485916,0.04706243949141389
978,0.06902836824048555,0.01359122640643798,0.01359122640643798,0.3616396218591915,0.01359122640643798,0.030588009991810636,0.030588009991810636,0.12867698779718448,0.030588009991810636,0.05321961267095176,0.05321961267095176
979,0.03865429694519627,0.21994982958882056,0.19469761541004704,0.18434585969212058,0.16991838703203893,0.16256101002610665,0.027416457120249295,0.027416457120249295,0.10602236830355179,0.027416457120249295,0.03865429694519627
980,0.06857933119443745,0.03293057587739226,0.14212510895324137,0.22967120441056943,0.2295492817610266,0.03293057587739226,0.024880169128310106,0.03293057587739226,0.024880169128310106,0.06857933119443745,0.024880169128310106
981,0.06578984966346088,0.06626846752180254,0.13340332918873146,0.2300440838992483,0.04489374560160245,0.049246819975483,0.049246819975483,0.04489374560160245,0.06578984966346088,0.06626846752180254,0.13589934621970642
982,0.04062097818973222,0.03838256248391507,0.04595393301370349,0.29765887917307277,0.032623509679906154,0.04595393301370349,0.032623509679906154,0.03838256248391507,0.04062097818973222,0.032623509679906154,0.03838256248391507
983,0.05978420765484472,0.1582609701108816,0.03235645131858231,0.23487062981643278,0.06755116241373212,0.16331429837505948,0.03235645131858231,0.11722903692120558,0.03235645131858231,0.06755116241373212,0.05978420765484472
984,0.15073244190108764,0.06781495475780565,0.053959646790317096,0.08711565625800188,0.05216354172391304,0.05216354172391304,0.053959646790317096,0.1599869377961611,0.06781495475780565,0.10110312668605644,0.08711565625800188
985,0.04335296771713834,0.06402607377582206,0.06402607377582206,0.25194110323450397,0.056845786965687525,0.16366545560498982,0.13563464965281824,0.11915451000059371,0.1907384617894808,0.056845786965687525,0.04335296771713834
986,0.09000174432389813,0.04342795637581481,0.16000913993870816,0.10569208812121694,0.11131080154262418,0.02625268130678285,0.04342795637581481,0.02625268130678285,0.04342795637581481,0.02625268130678285,0.10569208812121694
987,0.15992937504850505,0.017668011748815594,0.11631055932385498,0.08453108128424165,0.05309509020134483,0.017668011748815594,0.1266523962751167,0.017668011748815594,0.08453108128424165,0.017668011748815594,0.05309509020134483
988,0.04294475258683774,0.08674064016993566,0.11827288902401174,0.10000489193661324,0.11058888562901648,0.1367603817286974,0.04294475258683774,0.09893003374036578,0.10000489193661324,0.08674064016993566,0.1686565273637252
989,0.08378486121074016,0.2176672752933424,0.08378486121074016,0.032317571558784675,0.17078235813463982,0.032317571558784675,0.11454996105033391,0.1498330041076093,0.032317571558784675,0.032317571558784675,0.15311411392249794
990,0.11960256541291084,0.05655558545552233,0.04947804587897581,0.3104835201281979,0.02283676292351602,0.02283676292351602,0.02283676292351602,0.13130771082715037,0.04947804587897581,0.05655558545552233,0.02283676292351602
991,0.10962922333886854,0.046840447747298126,0.12825855016565627,0.27140128615351067,0.04024901265362355,0.1762787738752522,0.046840447747298126,0.1290717497084372,0.046840447747298126,0.04024901265362355,0.07470913991643281
992,0.03681406161007764,0.04179007155652651,0.051069222390606385,0.23318240643590044,0.10617484429732843,0.04179007155652651,0.04179007155652651,0.05080640829246799,0.05080640829246799,0.03681406161007764,0.051069222390606385
993,0.04185468679237282,0.19343138430924786,0.05133439349866908,0.2589681169993471,0.2634159639589336,0.04095308762374936,0.05133439349866908,0.049169060158783036,0.04095308762374936,0.049169060158783036,0.04185468679237282
994,0.14160830848432637,0.26208115376090035,0.059991418039681464,0.10347336928150822,0.04127810697292614,0.059991418039681464,0.04127810697292614,0.02063216504735238,0.02063216504735238,0.02063216504735238,0.10347336928150822
995,0.05994857543129664,0.23346835563773893,0.05428539316985304,0.08337191300268491,0.045345692976862896,0.045345692976862896,0.08337191300268491,0.05994857543129664,0.05428539316985304,0.11076097879935487,0.05994857543129664
996,0.1535345022935872,0.04982606532561318,0.06233767569501309,0.036553881787613623,0.06829565937037668,0.036553881787613623,0.036553881787613623,0.04982606532561318,0.06829565937037668,0.04982606532561318,0.06233767569501309
997,0.15848866199195236,0.07806425588608913,0.14001672308354282,0.11366646705476731,0.05629408464711673,0.07806425588608913,0.03361766258117226,0.11366646705476731,0.05629408464711673,0.03361766258117226,0.15450906092191294
998,0.1075834987584016,0.13941357444116204,0.12116745704169617,0.1385948814617394,0.017404659098673114,0.017404659098673114,0.1437209392487771,0.1385948814617394,0.03510840505505524,0.1929892585275625,0.03510840505505524
999,0.10224764367827734,0.02348299448174008,0.05490997483315386,0.055839169839235654,0.05569558133534671,0.05569558133534671,0.05490997483315386,0.055839169839235654,0.02348299448174008,0.02348299448174008,0.02348299448174008
1000,0.04695334581430114,0.07099107946040709,0.07099107946040709,0.3044071022250468,0.140763445700722,0.0449003994321051,0.05696983162623095,0.04695334581430114,0.153878927971767,0.0449003994321051,0.05696983162623095
1001,0.05403921045992902,0.08569292662031022,0.03117859608314045,0.2390501904939688,0.20849804828692017,0.08569292662031022,0.03117859608314045,0.042663735907018656,0.042663735907018656,0.05403921045992902,0.03117859608314045
1002,0.04634781214749134,0.05899307749314171,0.03938328233301207,0.23547183025053023,0.18992936316982112,0.03938328233301207,0.051540786012662605,0.04634781214749134,0.05899307749314171,0.04634781214749134,0.1643723860961201
1003,0.03762227538671978,0.062435418884647535,0.062435418884647535,0.053207935599310016,0.054683798011867374,0.053207935599310016,0.054683798011867374,0.2262310273408709,0.11498154963303557,0.053207935599310016,0.03762227538671978
1004,0.06337706533658075,0.03583765127921861,0.13445145400004255,0.05907597445230397,0.18763499140845785,0.06337706533658075,0.03583765127921861,0.03583765127921861,0.11632624130122464,0.05907597445230397,0.05907597445230397
1005,0.16245318214522744,0.08908492306546072,0.04136163711830036,0.04982961514092682,0.04108485929530605,0.04136163711830036,0.04982961514092682,0.04108485929530605,0.041380703565766806,0.04982961514092682,0.041380703565766806
1006,0.02780276964422873,0.06260638760382409,0.13268560632190082,0.26917959077522474,0.10518770769361199,0.06260638760382409,0.1223329822660146,0.05400587864007426,0.02780276964422873,0.02780276964422873,0.05400587864007426
1007,0.11078391618703894,0.15533813267150548,0.14264791823134354,0.035083229301352666,0.1933360684831567,0.035083229301352666,0.014490134374347556,0.035083229301352666,0.0327450340268697,0.014490134374347556,0.0327450340268697
1008,0.14327157773100735,0.2341573429542393,0.04318900941912367,0.180036971148284,0.07483452905379882,0.07483452905379882,0.01595361719858863,0.01595361719858863,0.04318900941912367,0.04318900941912367,0.01595361719858863
1009,0.08818455150465028,0.0625738447270725,0.066559933043838,0.07207374534770974,0.06469662241040516,0.06469662241040516,0.066559933043838,0.08818455150465028,0.14559544148757628,0.07207374534770974,0.0625738447270725
1010,0.07519633460156848,0.058391083193675176,0.053705321110998114,0.10073196044563869,0.058391083193675176,0.13541577257513818,0.053705321110998114,0.07519633460156848,0.025251730981477462,0.025251730981477462,0.10073196044563869
1011,0.032228881717823135,0.04322471721433389,0.15117079574042047,0.15911904120823703,0.1500392481751728,0.10807031916512924,0.032228881717823135,0.032228881717823135,0.04322471721433389,0.04322471721433389,0.18734537188652445
1012,0.03877091484393773,0.1447048906171888,0.05534903705681699,0.09890048236266417,0.15890973425582633,0.03877091484393773,0.09890048236266417,0.02750006415185654,0.05534903705681699,0.13117101828444677,0.02750006415185654
1013,0.1674799757408582,0.06812534893269871,0.16425734032641975,0.20551682122784323,0.14986447343819242,0.05429368196312192,0.06812534893269871,0.05429368196312192,0.0397309755202051,0.0397309755202051,0.10533159008986627
1014,0.04335250590873858,0.040744147126302664,0.04335250590873858,0.14650138609784985,0.027484223301966867,0.14650138609784985,0.040744147126302664,0.040744147126302664,0.027484223301966867,0.1229404620770802,0.15094161023239136
1015,0.05115179808159605,0.0708191893143026,0.05135674790249816,0.05361075409421095,0.04897809217921138,0.05115179808159605,0.04897809217921138,0.05135674790249816,0.0708191893143026,0.05361075409421095,0.05361075409421095
1016,0.06152219232294339,0.05483022402483977,0.14401733012373089,0.04464003080006515,0.09821442930973098,0.06152219232294339,0.04464003080006515,0.09694987238679927,0.05483022402483977,0.14919947744295317,0.04464003080006515
1017,0.1106856953093503,0.17556511711550138,0.1433215807507514,0.09574181257441271,0.12692549400451708,0.09574181257441271,0.027193424077228377,0.023033209038147866,0.027193424077228377,0.023033209038147866,0.09951460244987886
1018,0.030365864148841567,0.07465262000775424,0.030365864148841567,0.08394943655990773,0.23220493932588276,0.11535258899740002,0.029798668477177468,0.030365864148841567,0.07465262000775424,0.08394943655990773,0.029798668477177468
1019,0.037853476716624146,0.0253838113041372,0.16380161227239032,0.31185518273798224,0.22647125417477487,0.037853476716624146,0.03500701522663532,0.08183918148939552,0.0253838113041372,0.0253838113041372,0.03500701522663532
1020,0.05496710276415088,0.0699411778400874,0.033455808156122514,0.37477042548638856,0.05496710276415088,0.12969736741176377,0.052252240308181916,0.052252240308181916,0.033455808156122514,0.0699411778400874,0.18681317483907722
1021,0.11111934389885676,0.09520736572105548,0.08753408525148723,0.09520736572105548,0.04511443510914177,0.0415966819580857,0.13355331405029663,0.04511443510914177,0.0415966819580857,0.0415966819580857,0.1739518987808707
1022,0.16063639136060262,0.05609901516911857,0.019137515112352718,0.1375509602538291,0.16813256810122418,0.019137515112352718,0.05609901516911857,0.019137515112352718,0.019137515112352718,0.11567844257235262,0.1375509602538291
1023,0.11988353365400037,0.028368232240362758,0.0725555004742683,0.10789983218628063,0.21461378143796425,0.028368232240362758,0.10945664137195311,0.10789983218628063,0.18495847320702535,0.0725555004742683,0.11988353365400037
1024,0.059081449878184214,0.007737641744452416,0.1479745479085543,0.07246349201308898,0.07324159692417202,0.007737641744452416,0.059081449878184214,0.07246349201308898,0.007737641744452416,0.007737641744452416,0.007737641744452416
1025,0.07291388698071835,0.2501150922331657,0.14596260762026145,0.05957305751648754,0.1026635299839255,0.08475691888771386,0.05112258255474943,0.05957305751648754,0.05957305751648754,0.05112258255474943,0.07291388698071835
1026,0.19023166168121325,0.1769390799862317,0.05967554125133533,0.03472598015751497,0.17474881069087952,0.1699124454908983,0.026727136258861642,0.05967554125133533,0.03472598015751497,0.026727136258861642,0.026727136258861642
1027,0.1244717346915652,0.2237833405079211,0.05736803611714236,0.04744112101731187,0.05736803611714236,0.053845400655884085,0.05486687125758601,0.04744112101731187,0.0737902150570131,0.053845400655884085,0.05486687125758601
1028,0.03211319659530675,0.0663199114784326,0.12200005486694125,0.21895855586241078,0.05730213283968506,0.05730213283968506,0.06941965278632241,0.03211319659530675,0.03968255137257441,0.03968255137257441,0.0663199114784326
1029,0.16675273729794185,0.01909714949106022,0.14753993164982426,0.12541674282828008,0.057863472807570884,0.057863472807570884,0.01909714949106022,0.15041435706032344,0.01909714949106022,0.12541674282828008,0.11791054365128581
1030,0.08320858076379792,0.06360433132606585,0.15559277362244306,0.38387730284965477,0.06159305403261903,0.06159305403261903,0.05811855982204826,0.09668650425821568,0.05811855982204826,0.08320858076379792,0.06360433132606585
1031,0.2283808426739893,0.08561780698019283,0.15595069945733667,0.2777316428134145,0.04388648317209114,0.04388648317209114,0.04630425018804566,0.027709290787443164,0.04630425018804566,0.027709290787443164,0.08561780698019283
1032,0.014960665160502536,0.1036384242093921,0.15418383394892268,0.25030547684735266,0.04678737752340552,0.014960665160502536,0.014960665160502536,0.014960665160502536,0.014960665160502536,0.11019080397039627,0.04678737752340552
1033,0.15306004336101992,0.2024591095187793,0.05335302677917905,0.06971314916240919,0.04253290264568385,0.11550545652608997,0.06971314916240919,0.05335302677917905,0.1170130000890133,0.04253290264568385,0.04253290264568385
1034,0.1889350686113065,0.057115893053842716,0.054639371994758795,0.08762029560022101,0.13009048146356333,0.0695430289837934,0.08762029560022101,0.057115893053842716,0.07429407673693415,0.054639371994758795,0.0695430289837934
1035,0.07868845676606204,0.1722512361145693,0.018233046472557767,0.10112455862906189,0.14950290242926725,0.018233046472557767,0.018233046472557767,0.03689024229918503,0.13986504576462194,0.10112455862906189,0.03689024229918503
1036,0.11472299200577019,0.08022697986986461,0.08022697986986461,0.1686580133023847,0.13820494376884132,0.09594610786637038,0.1244056253397551,0.04910644843859741,0.009206818266485102,0.009206818266485102,0.04910644843859741
1037,0.022686460585237142,0.2043825637278939,0.1498655960914684,0.10566428792111607,0.17729976609105524,0.022686460585237142,0.04199294532888487,0.17063780343864218,0.022686460585237142,0.04199294532888487,0.10566428792111607
1038,0.037200896050161414,0.06155067157533797,0.04862281332219981,0.21599647784628728,0.17992662741887588,0.037200896050161414,0.04862281332219981,0.030636026962380037,0.030636026962380037,0.06155067157533797,0.11582569494113207
1039,0.03097549444501329,0.06729297510314074,0.020204019519826626,0.06729297510314074,0.13061503607505348,0.03097549444501329,0.03097549444501329,0.06141605121195188,0.020204019519826626,0.06141605121195188,0.020204019519826626
1040,0.03627986804769096,0.03522455129367589,0.10602469882254259,0.11274860891186264,0.03627986804769096,0.11274860891186264,0.12864802536826456,0.06609201966280195,0.03522455129367589,0.06609201966280195,0.16030842736062836
1041,0.044977245643073635,0.0624510035518268,0.04948684489868767,0.37662405576176244,0.029207731492674974,0.029207731492674974,0.029207731492674974,0.044977245643073635,0.04948684489868767,0.1585113034259104,0.0624510035518268
1042,0.1343866845542877,0.07779529212187164,0.05169438799737448,0.19151604410577625,0.15035338178250401,0.07779529212187164,0.08597070017836206,0.03387554721331994,0.05169438799737448,0.0863468090500562,0.03387554721331994
1043,0.2515157591852758,0.069527164543196,0.06922890429004866,0.3341080657012303,0.05940644920958677,0.05940644920958677,0.0259247499598872,0.0259247499598872,0.06922890429004866,0.0259247499598872,0.069527164543196
1044,0.08360159050126015,0.02683138906846373,0.03028268479683391,0.33151716256052044,0.13433481664811187,0.03028268479683391,0.08360159050126015,0.02683138906846373,0.03028268479683391,0.02683138906846373,0.09984332023442
1045,0.045098025997974474,0.05235227081322273,0.04967399844595624,0.28770637405215954,0.12764180362282004,0.023791692655759165,0.023791692655759165,0.04967399844595624,0.023791692655759165,0.05235227081322273,0.045098025997974474
1046,0.03385756103089458,0.07591958408387282,0.18428832973364653,0.09089125466046664,0.031198104377095096,0.031198104377095096,0.12313164655937937,0.03385756103089458,0.03385756103089458,0.07591958408387282,0.09089125466046664
1047,0.14231696078884448,0.17745003716529026,0.06469549025937975,0.050447688370837906,0.04487392837454204,0.06469549025937975,0.05101104275096069,0.050447688370837906,0.050447688370837906,0.04487392837454204,0.1727238445318804
1048,0.026584397042503365,0.18384200363086892,0.03964639490519154,0.0808015737615072,0.04478031652765927,0.026584397042503365,0.026584397042503365,0.04478031652765927,0.0808015737615072,0.03964639490519154,0.03964639490519154
1049,0.11152978632947398,0.1871840537021518,0.16589327314470728,0.021104734057970455,0.04685100312385842,0.021104734057970455,0.021104734057970455,0.021104734057970455,0.021104734057970455,0.04685100312385842,0.021104734057970455
1050,0.23756437950677542,0.1936373576462793,0.17149689546422842,0.37260596615425806,0.1462355234480049,0.008917440191309292,0.04950878720766683,0.008917440191309292,0.008917440191309292,0.008917440191309292,0.04950878720766683
1051,0.0745991316365458,0.06262798074265338,0.15148394175164887,0.020994916537306063,0.07008267060161355,0.020994916537306063,0.0745991316365458,0.020994916537306063,0.1924592611221432,0.06262798074265338,0.07008267060161355
1052,0.07450547042323044,0.08087317030115374,0.1669602339869119,0.30408439945887106,0.0170698597092798,0.0170698597092798,0.13908967730849692,0.08087317030115374,0.18063549605919,0.0170698597092798,0.07450547042323044
1053,0.02923642022601456,0.06371796604660593,0.02923642022601456,0.36744527158141954,0.0386900075780216,0.04708960405109575,0.02923642022601456,0.06371796604660593,0.08348649736471753,0.04708960405109575,0.0386900075780216
1054,0.031608400871182996,0.07681930673201978,0.13420562149531226,0.17760863989132034,0.06519143763102571,0.12462435877422279,0.126464772281151,0.07681930673201978,0.031608400871182996,0.031608400871182996,0.06519143763102571
1055,0.11447964883261623,0.036849415254790734,0.16293576704527626,0.09136109744619002,0.14362370804276603,0.1347808587207237,0.00937495479517894,0.036849415254790734,0.09136109744619002,0.00937495479517894,0.036849415254790734
1056,0.12304496686538934,0.1537019446195749,0.04647397472299156,0.07407119355001367,0.14424205022570033,0.07407119355001367,0.14010799415307149,0.12110069647123904,0.07407119355001367,0.04647397472299156,0.12724139534766957
1057,0.023933936267523985,0.059636674707159845,0.04088096478235664,0.08036648013263079,0.16756771477953242,0.023933936267523985,0.059636674707159845,0.04088096478235664,0.08036648013263079,0.1562224739832955,0.023933936267523985
1058,0.08140891975574749,0.2596409495847874,0.025475232148071066,0.03296135215327787,0.07124483283755373,0.08140891975574749,0.07124483283755373,0.03296135215327787,0.03296135215327787,0.025475232148071066,0.025475232148071066
1059,0.05644779677092094,0.229695026767123,0.03307681560431725,0.08056108751620254,0.05644779677092094,0.08056108751620254,0.1495523321165912,0.06610281018948384,0.06610281018948384,0.03307681560431725,0.03307681560431725
1060,0.02279306481232475,0.2499179158866073,0.1836186262275723,0.07080997478653307,0.07193275909354999,0.04784311057532774,0.02279306481232475,0.02279306481232475,0.04784311057532774,0.07080997478653307,0.1448714889267067
1061,0.10339054760504182,0.059734515381119055,0.15922926911826976,0.09636807906111515,0.13241025874828793,0.059734515381119055,0.09636807906111515,0.183339010387701,0.029106938492258923,0.029106938492258923,0.11339625665468916
1062,0.0,0.2253296556347059,0.13061374251007532,0.0634042036260423,0.15850756046097378,0.0,0.0634042036260423,0.03747760844225173,0.03747760844225173,0.11403478704767302,0.0634042036260423
1063,0.13756946250261032,0.05222926162530005,0.14510321437012333,0.22379647853030207,0.07364317388597096,0.03371327202814335,0.18380996314878667,0.10569702599549813,0.03371327202814335,0.07364317388597096,0.05222926162530005
1064,0.05861091225115955,0.1075842858663718,0.15055133867590456,0.1292221658930757,0.18716841906592838,0.024494597689408152,0.05861091225115955,0.024494597689408152,0.1292221658930757,0.10294186114691294,0.024494597689408152
1065,0.012450299345776513,0.20565736722272182,0.13201180140936059,0.05082676005665179,0.03820715692499605,0.03820715692499605,0.012450299345776513,0.05082676005665179,0.05082676005665179,0.09296925502934689,0.03820715692499605
1066,0.12485975938434575,0.2375780563178916,0.05767290076269715,0.09828767288020186,0.15822152298035422,0.05767290076269715,0.13529361330473036,0.04032955509794066,0.04032955509794066,0.14760469588412042,0.09828767288020186
1067,0.04000708936292819,0.15000094167983238,0.061650824331210836,0.2192440332457703,0.055015478811750056,0.04151124016282146,0.04000708936292819,0.16561777702651087,0.061650824331210836,0.055015478811750056,0.04151124016282146
1068,0.15783660206388755,0.04654090707909931,0.029005397420525367,0.35355741308897326,0.17998650208488767,0.024592961646291062,0.029005397420525367,0.024592961646291062,0.029005397420525367,0.04654090707909931,0.024592961646291062
1069,0.12766391248895353,0.0725724725039004,0.0470601660249265,0.09866569199223714,0.020688565413118077,0.0470601660249265,0.09866569199223714,0.020688565413118077,0.17379430288475134,0.020688565413118077,0.0725724725039004
1070,0.046116264046985496,0.12327034939007879,0.061986349424747164,0.13061526303348933,0.08423825862654906,0.046116264046985496,0.13061526303348933,0.06974779098404524,0.06974779098404524,0.1690254536920881,0.08423825862654906
1071,0.18624701108503663,0.2085313445504073,0.047479637420345604,0.2084174472899635,0.04843209437121891,0.01330604140821368,0.04843209437121891,0.01330604140821368,0.01330604140821368,0.01330604140821368,0.047479637420345604
1072,0.18493677294480312,0.2620736264053816,0.050317022837482274,0.08125462450392171,0.07258377934574897,0.2337856897706553,0.050317022837482274,0.08125462450392171,0.07258377934574897,0.04681445131552594,0.04681445131552594
1073,0.16643194856674795,0.116253315268173,0.03804066185868803,0.09948604653474057,0.05557404567949998,0.03804066185868803,0.051473289544051073,0.09948604653474057,0.05557404567949998,0.15136365615529976,0.051473289544051073
1074,0.04393264727367717,0.14977603037286666,0.02786880950280864,0.10493492995044254,0.02786880950280864,0.02786880950280864,0.04393264727367717,0.10493492995044254,0.03345485502524437,0.03345485502524437,0.1671584776991835
1075,0.09352802513463741,0.06999526151126656,0.04311674646612337,0.09804044405205682,0.109472730726626,0.02716598401010687,0.06999526151126656,0.09804044405205682,0.02716598401010687,0.04311674646612337,0.02716598401010687
1076,0.054430974958384594,0.24250281856456637,0.16211522839158027,0.04828592295931996,0.11059040961236026,0.04873817952328793,0.22876140673192058,0.04828592295931996,0.04828592295931996,0.04873817952328793,0.054430974958384594
1077,0.03857533006276171,0.2275501768910196,0.0401685553494625,0.377331653308991,0.163270595745529,0.04971673437338117,0.10911599254837152,0.0401685553494625,0.03857533006276171,0.04971673437338117,0.0401685553494625
1078,0.1848952522016931,0.08243701616423045,0.047954371631469296,0.3391617498769969,0.03613231884098592,0.12928657311961583,0.047954371631469296,0.03613231884098592,0.08243701616423045,0.03613231884098592,0.15988426331333858
1079,0.18362995116003358,0.09195525547562926,0.041771099690348576,0.09608254329420185,0.15079035464699905,0.09608254329420185,0.041771099690348576,0.06876063853153376,0.09195525547562926,0.06876063853153376,0.14078472346635543
1080,0.1488619884249452,0.07814037830838078,0.14434223263004134,0.09659700266463732,0.04728192034412924,0.09659700266463732,0.04728192034412924,0.02722336490752013,0.07814037830838078,0.02722336490752013,0.02722336490752013
1081,0.080713687885723,0.03345377527136883,0.14742166210533858,0.06178603316583811,0.15401761203769565,0.03345377527136883,0.06178603316583811,0.055303885683328585,0.03345377527136883,0.09102569852003851,0.055303885683328585
1082,0.023043715996990396,0.06047591765299223,0.14359160831049267,0.06591171800971246,0.13241915465090662,0.023043715996990396,0.1383086600738716,0.06591171800971246,0.06591171800971246,0.06047591765299223,0.08959805738689586
1083,0.11059518804211668,0.19720505978877056,0.03661172649050868,0.07145898865487332,0.17331005237196684,0.09570427252309156,0.03661172649050868,0.07145898865487332,0.07145898865487332,0.03763695388668789,0.03763695388668789
1084,0.13769974094411172,0.23046637308035797,0.04372924080104364,0.04463927053173597,0.19206410532703935,0.17520442961522353,0.04372924080104364,0.04463927053173597,0.04463927053173597,0.038489743178193286,0.038489743178193286
1085,0.1709164093531763,0.15279628629092543,0.14732569325345127,0.14340967238614447,0.04454063609281471,0.04938739081631485,0.04938739081631485,0.04454063609281471,0.10431712251131005,0.14340967238614447,0.15303392515204317
1086,0.1266529851567294,0.133094748637648,0.04409871879556614,0.06270432384322515,0.1295443516653314,0.1377802085666858,0.04409871879556614,0.06270432384322515,0.1291664674973665,0.06270432384322515,0.0906563854121571
